match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,event_id,outcome_name,outcome_id,fixed_market_id,opposition_team,under_price,outcome_name_unders,outcome_id_unders,fixed_market_id_unders
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,T.J. McConnell,Indiana Pacers,4.5,1.17,BetRight,56419248,T.J. McConnell 5+,1,304587546,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,T.J. McConnell,Indiana Pacers,7.5,1.67,BetRight,56419248,T.J. McConnell 8+,2,304587544,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,T.J. McConnell,Indiana Pacers,9.5,2.3,BetRight,56419248,T.J. McConnell 10+,3,304587543,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,T.J. McConnell,Indiana Pacers,11.5,3.6,BetRight,56419248,T.J. McConnell 12+,4,304587545,Portland Trail Blazers,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,9.5,1.1,BetRight,56390677,Grayson Allen 10+,6,304591330,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,11.5,1.21,BetRight,56390677,Grayson Allen 12+,1,304476483,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,14.5,1.5,BetRight,56390677,Grayson Allen 15+,2,304476485,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,17.5,2.05,BetRight,56390677,Grayson Allen 18+,3,304476482,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,19.5,2.63,BetRight,56390677,Grayson Allen 20+,4,304476484,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,17.5,1.14,BetRight,56390678,Devin Booker 18+,1,304476490,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,19.5,1.25,BetRight,56390678,Devin Booker 20+,2,304476487,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,24.5,1.85,BetRight,56390678,Devin Booker 25+,3,304476489,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,29.5,3.6,BetRight,56390678,Devin Booker 30+,4,304476486,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,34.5,8.5,BetRight,56390678,Devin Booker 35+,5,304476488,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,7.5,1.18,BetRight,56390679,Collin Gillespie 8+,1,304476493,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,9.5,1.36,BetRight,56390679,Collin Gillespie 10+,2,304476491,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,11.5,1.65,BetRight,56390679,Collin Gillespie 12+,3,304476494,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,14.5,2.5,BetRight,56390679,Collin Gillespie 15+,4,304476492,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,17.5,4.1,BetRight,56390679,Collin Gillespie 18+,5,304476495,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,11.5,1.09,BetRight,56390680,Jalen Green 12+,1,304476496,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,14.5,1.26,BetRight,56390680,Jalen Green 15+,2,304476499,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,17.5,1.62,BetRight,56390680,Jalen Green 18+,3,304476497,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,19.5,2.05,BetRight,56390680,Jalen Green 20+,4,304476500,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,24.5,4.5,BetRight,56390680,Jalen Green 25+,5,304476498,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Oso Ighodaro,Phoenix Suns,4.5,1.21,BetRight,56390681,Oso Ighodaro 5+,1,304476504,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Oso Ighodaro,Phoenix Suns,7.5,1.8,BetRight,56390681,Oso Ighodaro 8+,2,304476502,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Oso Ighodaro,Phoenix Suns,9.5,2.6,BetRight,56390681,Oso Ighodaro 10+,3,304476501,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,4.5,1.18,BetRight,56390682,Royce O'Neale 5+,1,304476507,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,7.5,1.6,BetRight,56390682,Royce O'Neale 8+,2,304476505,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,9.5,2.2,BetRight,56390682,Royce O'Neale 10+,3,304476508,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,11.5,3,BetRight,56390682,Royce O'Neale 12+,4,304476506,Charlotte Hornets,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,11.5,1.11,BetRight,56390683,Lamelo Ball 12+,1,304476510,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,14.5,1.26,BetRight,56390683,Lamelo Ball 15+,2,304476513,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,17.5,1.6,BetRight,56390683,Lamelo Ball 18+,3,304476511,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,19.5,2,BetRight,56390683,Lamelo Ball 20+,4,304476509,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,24.5,4.1,BetRight,56390683,Lamelo Ball 25+,5,304476512,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,9.5,1.2,BetRight,56390684,Miles Bridges 10+,1,304476514,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,11.5,1.38,BetRight,56390684,Miles Bridges 12+,2,304476517,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,14.5,1.96,BetRight,56390684,Miles Bridges 15+,3,304476515,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,17.5,3.1,BetRight,56390684,Miles Bridges 18+,4,304476518,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,19.5,4.6,BetRight,56390684,Miles Bridges 20+,5,304476516,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,4.5,1.11,BetRight,56390685,Moussa Diabate 5+,1,304476521,NA,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,7.5,1.5,BetRight,56390685,Moussa Diabate 8+,2,304476519,NA,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,9.5,2,BetRight,56390685,Moussa Diabate 10+,3,304476520,NA,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,11.5,3,BetRight,56390685,Moussa Diabate 12+,4,304476522,NA,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Ryan Kalkbrenner,Charlotte Hornets,4.5,1.96,BetRight,56390686,Ryan Kalkbrenner 5+,1,304476523,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,11.5,1.11,BetRight,56390687,Kon Knueppel 12+,1,304476525,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,14.5,1.3,BetRight,56390687,Kon Knueppel 15+,2,304476528,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,17.5,1.67,BetRight,56390687,Kon Knueppel 18+,3,304476527,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,19.5,2.05,BetRight,56390687,Kon Knueppel 20+,4,304476524,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,24.5,4.33,BetRight,56390687,Kon Knueppel 25+,5,304476526,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,14.5,1.15,BetRight,56390688,Brandon Miller 15+,1,304476533,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,17.5,1.38,BetRight,56390688,Brandon Miller 18+,2,304476530,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,19.5,1.65,BetRight,56390688,Brandon Miller 20+,3,304476532,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,24.5,3,BetRight,56390688,Brandon Miller 25+,4,304476531,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,29.5,7,BetRight,56390688,Brandon Miller 30+,5,304476529,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,7.5,1.15,BetRight,56390689,Coby White 8+,1,304476537,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,9.5,1.33,BetRight,56390689,Coby White 10+,2,304476534,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,11.5,1.65,BetRight,56390689,Coby White 12+,3,304476536,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,14.5,2.4,BetRight,56390689,Coby White 15+,4,304476535,Phoenix Suns,NA,NA,NA,NA
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,17.5,4.33,BetRight,56390689,Coby White 18+,5,304476538,Phoenix Suns,NA,NA,NA,NA
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Scottie Barnes,Toronto Raptors,17.5,1.57,BetRight,56401750,Scottie Barnes Over 17.5,1,304518643,Dallas Mavericks,2.25,Scottie Barnes Under 17.5,2,304518644
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Scottie Barnes,Toronto Raptors,18.5,1.78,BetRight,56401751,Scottie Barnes Over 18.5,1,304518645,Dallas Mavericks,2,Scottie Barnes Under 18.5,2,304518646
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Scottie Barnes,Toronto Raptors,19.5,2,BetRight,56401752,Scottie Barnes Over 19.5,1,304518648,Dallas Mavericks,1.75,Scottie Barnes Under 19.5,2,304518647
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Scottie Barnes,Toronto Raptors,20.5,2.3,BetRight,56401753,Scottie Barnes Over 20.5,1,304518650,Dallas Mavericks,1.57,Scottie Barnes Under 20.5,2,304518649
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Scottie Barnes,Toronto Raptors,21.5,2.63,BetRight,56401754,Scottie Barnes Over 21.5,1,304518651,Dallas Mavericks,1.44,Scottie Barnes Under 21.5,2,304518652
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,R.J. Barrett,NA,17.5,1.6,BetRight,56401755,R.J. Barrett Over 17.5,1,304518654,NA,2.25,R.J. Barrett Under 17.5,2,304518653
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,R.J. Barrett,NA,18.5,1.8,BetRight,56401756,R.J. Barrett Over 18.5,1,304518656,NA,1.96,R.J. Barrett Under 18.5,2,304518655
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,R.J. Barrett,NA,19.5,2,BetRight,56401757,R.J. Barrett Over 19.5,1,304518658,NA,1.73,R.J. Barrett Under 19.5,2,304518657
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,R.J. Barrett,NA,20.5,2.3,BetRight,56401758,R.J. Barrett Over 20.5,1,304518659,NA,1.57,R.J. Barrett Under 20.5,2,304518660
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Brandon Ingram,Toronto Raptors,20.5,1.55,BetRight,56401760,Brandon Ingram Over 20.5,1,304518663,Dallas Mavericks,2.3,Brandon Ingram Under 20.5,2,304518664
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Brandon Ingram,Toronto Raptors,21.5,1.7,BetRight,56401761,Brandon Ingram Over 21.5,1,304518666,Dallas Mavericks,2.05,Brandon Ingram Under 21.5,2,304518665
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Brandon Ingram,Toronto Raptors,22.5,1.9,BetRight,56401762,Brandon Ingram Over 22.5,1,304518668,Dallas Mavericks,1.86,Brandon Ingram Under 22.5,2,304518667
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Brandon Ingram,Toronto Raptors,23.5,2.15,BetRight,56401763,Brandon Ingram Over 23.5,1,304518670,Dallas Mavericks,1.67,Brandon Ingram Under 23.5,2,304518669
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Brandon Ingram,Toronto Raptors,24.5,2.4,BetRight,56401764,Brandon Ingram Over 24.5,1,304518671,Dallas Mavericks,1.53,Brandon Ingram Under 24.5,2,304518672
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Jakob Poeltl,Toronto Raptors,8.5,1.48,BetRight,56401765,Jakob Poeltl Over 8.5,1,304518673,Dallas Mavericks,2.5,Jakob Poeltl Under 8.5,2,304518674
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Jakob Poeltl,Toronto Raptors,9.5,1.7,BetRight,56401766,Jakob Poeltl Over 9.5,1,304518676,Dallas Mavericks,2.05,Jakob Poeltl Under 9.5,2,304518675
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Jakob Poeltl,Toronto Raptors,10.5,2,BetRight,56401767,Jakob Poeltl Over 10.5,1,304518678,Dallas Mavericks,1.78,Jakob Poeltl Under 10.5,2,304518677
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Jakob Poeltl,Toronto Raptors,11.5,2.4,BetRight,56401768,Jakob Poeltl Over 11.5,1,304518679,Dallas Mavericks,1.55,Jakob Poeltl Under 11.5,2,304518680
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Jakob Poeltl,Toronto Raptors,12.5,2.9,BetRight,56401769,Jakob Poeltl Over 12.5,1,304518681,Dallas Mavericks,1.38,Jakob Poeltl Under 12.5,2,304518682
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Immanuel Quickley,Toronto Raptors,16.5,1.62,BetRight,56401770,Immanuel Quickley Over 16.5,1,304518684,Dallas Mavericks,2.2,Immanuel Quickley Under 16.5,2,304518683
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Immanuel Quickley,Toronto Raptors,17.5,1.83,BetRight,56401771,Immanuel Quickley Over 17.5,1,304518686,Dallas Mavericks,1.94,Immanuel Quickley Under 17.5,2,304518685
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Immanuel Quickley,Toronto Raptors,18.5,2.05,BetRight,56401772,Immanuel Quickley Over 18.5,1,304518687,Dallas Mavericks,1.7,Immanuel Quickley Under 18.5,2,304518688
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Immanuel Quickley,Toronto Raptors,19.5,2.38,BetRight,56401773,Immanuel Quickley Over 19.5,1,304518689,Dallas Mavericks,1.55,Immanuel Quickley Under 19.5,2,304518690
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Sandro Mamukelashvili,Toronto Raptors,7.5,1.6,BetRight,56406682,Sandro Mamukelashvili Over 7.5,1,304537318,Dallas Mavericks,2.25,Sandro Mamukelashvili Under 7.5,2,304537319
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Sandro Mamukelashvili,Toronto Raptors,8.5,1.88,BetRight,56406683,Sandro Mamukelashvili Over 8.5,1,304537320,Dallas Mavericks,1.86,Sandro Mamukelashvili Under 8.5,2,304537321
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Sandro Mamukelashvili,Toronto Raptors,9.5,2.25,BetRight,56406684,Sandro Mamukelashvili Over 9.5,1,304537322,Dallas Mavericks,1.62,Sandro Mamukelashvili Under 9.5,2,304537323
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Sandro Mamukelashvili,Toronto Raptors,10.5,2.63,BetRight,56406685,Sandro Mamukelashvili Over 10.5,1,304537324,Dallas Mavericks,1.44,Sandro Mamukelashvili Under 10.5,2,304537325
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Immanuel Quickley,Toronto Raptors,15.5,1.48,BetRight,56422758,Immanuel Quickley Over 15.5,1,304603536,Dallas Mavericks,2.5,Immanuel Quickley Under 15.5,2,304603537
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,R.J. Barrett,NA,16.5,1.46,BetRight,56422777,R.J. Barrett Over 16.5,1,304604245,NA,2.6,R.J. Barrett Under 16.5,2,304604246
Toronto Raptors v Dallas Mavericks,Toronto Raptors,Dallas Mavericks,Player Points,Sandro Mamukelashvili,Toronto Raptors,6.5,1.4,BetRight,56422778,Sandro Mamukelashvili Over 6.5,1,304604248,Dallas Mavericks,2.8,Sandro Mamukelashvili Under 6.5,2,304604247
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Bam Adebayo,Miami Heat,18.5,1.5,BetRight,56402393,Bam Adebayo Over 18.5,1,304521081,Detroit Pistons,2.4,Bam Adebayo Under 18.5,2,304521080
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Bam Adebayo,Miami Heat,19.5,1.67,BetRight,56402402,Bam Adebayo Over 19.5,1,304521121,Detroit Pistons,2.15,Bam Adebayo Under 19.5,2,304521120
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Bam Adebayo,Miami Heat,20.5,1.88,BetRight,56402403,Bam Adebayo Over 20.5,1,304521122,Detroit Pistons,1.88,Bam Adebayo Under 20.5,2,304521123
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Bam Adebayo,Miami Heat,21.5,2.1,BetRight,56402404,Bam Adebayo Over 21.5,1,304521124,Detroit Pistons,1.68,Bam Adebayo Under 21.5,2,304521125
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tyler Herro,Miami Heat,21.5,1.5,BetRight,56402405,Tyler Herro Over 21.5,1,304521127,Detroit Pistons,2.5,Tyler Herro Under 21.5,2,304521126
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tyler Herro,Miami Heat,22.5,1.65,BetRight,56402406,Tyler Herro Over 22.5,1,304521129,Detroit Pistons,2.15,Tyler Herro Under 22.5,2,304521128
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tyler Herro,Miami Heat,23.5,1.83,BetRight,56402407,Tyler Herro Over 23.5,1,304521130,Detroit Pistons,1.94,Tyler Herro Under 23.5,2,304521131
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tyler Herro,Miami Heat,24.5,2,BetRight,56402408,Tyler Herro Over 24.5,1,304521133,Detroit Pistons,1.75,Tyler Herro Under 24.5,2,304521132
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tyler Herro,Miami Heat,25.5,2.25,BetRight,56402409,Tyler Herro Over 25.5,1,304521134,Detroit Pistons,1.6,Tyler Herro Under 25.5,2,304521135
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Pelle Larsson,Miami Heat,9.5,1.42,BetRight,56402410,Pelle Larsson Over 9.5,1,304521137,Detroit Pistons,2.75,Pelle Larsson Under 9.5,2,304521136
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Pelle Larsson,Miami Heat,10.5,1.6,BetRight,56402411,Pelle Larsson Over 10.5,1,304521139,Detroit Pistons,2.25,Pelle Larsson Under 10.5,2,304521138
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Pelle Larsson,Miami Heat,11.5,1.83,BetRight,56402412,Pelle Larsson Over 11.5,1,304521140,Detroit Pistons,1.92,Pelle Larsson Under 11.5,2,304521141
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Pelle Larsson,Miami Heat,12.5,2.1,BetRight,56402416,Pelle Larsson Over 12.5,1,304521161,Detroit Pistons,1.68,Pelle Larsson Under 12.5,2,304521160
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Pelle Larsson,Miami Heat,13.5,2.5,BetRight,56402417,Pelle Larsson Over 13.5,1,304521162,Detroit Pistons,1.5,Pelle Larsson Under 13.5,2,304521163
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Cade Cunningham,Detroit Pistons,23.5,1.55,BetRight,56402423,Cade Cunningham Over 23.5,1,304521175,Miami Heat,2.3,Cade Cunningham Under 23.5,2,304521174
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Cade Cunningham,Detroit Pistons,24.5,1.7,BetRight,56402424,Cade Cunningham Over 24.5,1,304521177,Miami Heat,2.1,Cade Cunningham Under 24.5,2,304521176
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Cade Cunningham,Detroit Pistons,25.5,1.86,BetRight,56402425,Cade Cunningham Over 25.5,1,304521179,Miami Heat,1.9,Cade Cunningham Under 25.5,2,304521178
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Cade Cunningham,Detroit Pistons,26.5,2.05,BetRight,56402426,Cade Cunningham Over 26.5,1,304521180,Miami Heat,1.7,Cade Cunningham Under 26.5,2,304521181
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Cade Cunningham,Detroit Pistons,27.5,2.3,BetRight,56402427,Cade Cunningham Over 27.5,1,304521182,Miami Heat,1.57,Cade Cunningham Under 27.5,2,304521183
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jalen Duren,Detroit Pistons,16.5,1.68,BetRight,56402428,Jalen Duren Over 16.5,1,304521185,Miami Heat,2.1,Jalen Duren Under 16.5,2,304521184
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jalen Duren,Detroit Pistons,17.5,1.88,BetRight,56402429,Jalen Duren Over 17.5,1,304521187,Miami Heat,1.86,Jalen Duren Under 17.5,2,304521186
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jalen Duren,Detroit Pistons,18.5,2.15,BetRight,56402430,Jalen Duren Over 18.5,1,304521188,Miami Heat,1.67,Jalen Duren Under 18.5,2,304521189
